Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:42,RE 52836,Berlin Südkreuz (an 00:55),Berlin Gesundbrunnen
00:43,RE 3366,Eberswalde Hbf (an 01:16),Berlin Gesundbrunnen
03:18 (+1),ICE 501,München Hbf (an 09:18),Berlin Gesundbrunnen
04:00,FEX19805,Flughafen BER (an 04:31),Berlin Gesundbrunnen
04:03,RB 18241,Potsdam Hbf (an 05:23),Berlin Gesundbrunnen
04:24 (+50),ICE 1701,München Hbf (an 10:54),Berlin Gesundbrunnen
04:24 (+51),ICE 2931,München Hbf (an 10:54),Berlin Gesundbrunnen
04:29,FEX19807,Flughafen BER (an 05:02),Berlin Gesundbrunnen
04:33,RE 3,Dresden Hbf (an 22:04),Berlin Gesundbrunnen
04:33 (+1),RE 3302,Stralsund Hbf (an 07:44),Berlin Gesundbrunnen
04:40,RE 3369,Berlin Südkreuz (an 04:52),Berlin Gesundbrunnen
04:49 (+5),ICE 1001,München Hbf (an 10:02),Berlin Gesundbrunnen
04:55 (+54),RE 4350,Rostock Hbf (an 07:21),Berlin Gesundbrunnen
04:55 (+35),RE 4350,Rostock Hbf (an 07:21),Berlin Gesundbrunnen Bhf
05:00,FEX19809,Flughafen BER (an 05:30),Berlin Gesundbrunnen
05:06,RE 4351,Berlin Südkreuz (an 05:20),Berlin Gesundbrunnen
05:13,RB 18243,Potsdam Hbf (an 06:23),Berlin Gesundbrunnen
05:17,RE 52821,Schwerin Hbf (an 07:47),Berlin Gesundbrunnen
05:24 (+1),RE 3301,Berlin Südkreuz (an 05:41),Berlin Gesundbrunnen
05:29,FEX19811,Flughafen BER (an 06:02),Berlin Gesundbrunnen
05:38,RE 3340,Angermünde (an 06:28),Berlin Gesundbrunnen
05:55 (+4),RE 3504,Saarbrücken Hbf (an 09:52),Berlin Gesundbrunnen
06:00,FEX19813,Flughafen BER (an 06:30),Berlin Gesundbrunnen
06:05,RE 3503,Sargans (an 22:24),Berlin Gesundbrunnen
06:06,RE 3376,Angermünde (an 06:54),Berlin Gesundbrunnen
06:15,RB 18245,Potsdam Hbf (an 07:23),Berlin Gesundbrunnen
06:24,RE 3341,Berlin Südkreuz (an 06:39),Berlin Gesundbrunnen
06:29,FEX19815,Flughafen BER (an 07:02),Berlin Gesundbrunnen
06:39,RE 3304,Stralsund Hbf (an 09:41),Berlin Gesundbrunnen
06:55,RE 4352,Rostock Hbf (an 09:21),Berlin Gesundbrunnen
