Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:02 (+2),ICE 805,Hamburg Hbf (ab 21:51),Berlin Südkreuz
00:26 (+1),RE 3366,Ludwigsfelde (ab 00:04),Berlin Südkreuz
00:49,RE 3363,Berlin Hbf (ab 00:42),Berlin Südkreuz
00:49,RE 94087,Berlin Hbf (Tiefgeschoß) (ab 00:42),Berlin Südkreuz
01:50 (+1),RE 3362,Lutherstadt Wittenberg Hbf (ab 00:33),Berlin Südkreuz
04:35 (+1),ICE 501,Berlin Gesundbrunnen (ab 04:23),Berlin Südkreuz
05:11 (+2),RE 3144,Berlin Hbf (ab 05:05),Berlin Südkreuz
05:17,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Südkreuz
05:20 Ausfall,RE 4351,Berlin Hbf (ab 05:12),Berlin Südkreuz
05:20,RE5,Sachsenhausen(Nordb) (ab 00:19),Berlin Südkreuz
05:22,ICE 277,Berlin Hbf (Tiefgeschoß) (ab 05:17),Berlin Südkreuz
05:41,RE 3301,Berlin Hbf (ab 05:31),Berlin Südkreuz
05:44 (+3),RE 3167,Jüterbog (ab 05:03),Berlin Südkreuz
05:44,RE 92101,Jüterbog (ab 05:03),Berlin Südkreuz
05:48,RE 50257,Berlin Hbf (ab 05:43),Berlin Südkreuz
05:48,RJ 257,Berlin Hbf (Tiefgeschoß) (ab 05:43),Berlin Südkreuz
05:55,RB 18501,Nauen (ab 05:08),Berlin Südkreuz
06:05,ICE 1001,Berlin Gesundbrunnen (ab 05:51),Berlin Südkreuz
06:11 (+5),RE 3164,Stendal Hbf (ab 04:45),Berlin Südkreuz
06:11,RE4,Rathenow (ab 05:06),Berlin Südkreuz
06:20,RE 13050,Neubrandenburg (ab 04:27),Berlin Südkreuz
06:20 Ausfall,RE 3503,Neubrandenburg (ab 04:27),Berlin Südkreuz
06:21,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:03),Berlin Südkreuz
06:24,EC 171,Berlin Hbf (ab 06:18),Berlin Südkreuz
06:24 (+23),IC 296,Fürth Hbf (ab 00:33),Berlin Südkreuz
06:33,ICE 503,Berlin Gesundbrunnen (ab 06:19),Berlin Südkreuz
06:39 (+5),RE 3341,Schwedt(Oder) (ab 05:06),Berlin Südkreuz
06:43,RE 3147,Falkenberg(Elster) (ab 05:14),Berlin Südkreuz
06:54,RB 18503,Nauen (ab 06:08),Berlin Südkreuz
06:58 (+1),ICE 595,Berlin Hbf (Tiefgeschoß) (ab 06:53),Berlin Südkreuz
06:59 Ausfall,ICE 279,Berlin Hbf (Tiefgeschoß) (ab 06:54),Berlin Südkreuz
07:08,IC 60401,Erfurt Hbf (ab 03:16),Berlin Südkreuz
07:09 (+1),ICE 1103,Berlin Hbf (ab 07:04),Berlin Südkreuz
07:11 (+108),IC 60409,Darmstadt Hbf (ab 00:10),Berlin Südkreuz
07:11 (+122),NJ 409,Darmstadt Hbf (ab 00:10),Berlin Südkreuz
07:11,RE 18092,Stendal Hbf (ab 05:45),Berlin Südkreuz
07:11 (+4),RE 3146,Stendal Hbf (ab 05:45),Berlin Südkreuz
07:19 (+5),RE 3342,Jüterbog (ab 06:33),Berlin Südkreuz
07:22 (+8),ICE 1606,Leipzig Hbf (ab 06:03),Berlin Südkreuz
07:26 (+1),IC 2274,Dresden Hbf (ab 05:30),Berlin Südkreuz
07:26,RE 13052,Neustrelitz Hbf (ab 06:00),Berlin Südkreuz
07:26 (+1),RE 4353,Neustrelitz Hbf (ab 06:00),Berlin Südkreuz
07:34,FLX 1241,Berlin Hbf (ab 07:26),Berlin Südkreuz
07:39,ICE 701,Berlin Hbf (ab 07:34),Berlin Südkreuz
07:42 (+5),RE 3303,Stralsund Hbf (ab 04:16),Berlin Südkreuz
07:42,RE3,Jatznick (ab 00:34),Berlin Südkreuz
07:44 (+9),RE 3169,Jüterbog (ab 07:03),Berlin Südkreuz
07:44,RE 62157,Jüterbog (ab 07:03),Berlin Südkreuz
07:53 (+3),FLX 1360,Leipzig Hbf (ab 06:19),Berlin Südkreuz
07:55,RB 18505,Nauen (ab 07:08),Berlin Südkreuz
08:00,IC 2173,Rostock Hbf (ab 05:50),Berlin Südkreuz
08:00,RE 52173,Berlin Hbf (ab 07:55),Berlin Südkreuz
08:06 (+2),EN 40476,Budapest-Nyugati (ab 19:30),Berlin Südkreuz
08:06 (+2),NJ 456,Graz Hbf (ab 19:20),Berlin Südkreuz
08:10 (+9),RE 3166,Rathenow (ab 07:06),Berlin Südkreuz
08:17 (+1),ICE 1003,Berlin Hbf (ab 08:12),Berlin Südkreuz
08:19 (+193),NJ 40469,Paris Est (ab 19:12),Berlin Südkreuz
08:19 (+193),NJ 425,Bruxelles Midi (ab 18:06),Berlin Südkreuz
08:23,RE 3306,Halle(Saale)Hbf (ab 05:51),Berlin Südkreuz
08:24,RE 3505,Stralsund Hbf (ab 05:01),Berlin Südkreuz
08:24,RE 93505,Stralsund Hbf (ab 05:01),Berlin Südkreuz
08:26,ICE 806,Leipzig Hbf (ab 07:03),Berlin Südkreuz
08:33,ICE 505,Hamburg Hbf (ab 06:19),Berlin Südkreuz
08:39 (+9),RE 3343,Schwedt(Oder) (ab 07:06),Berlin Südkreuz
08:43,RE 3149,Falkenberg(Elster) (ab 07:11),Berlin Südkreuz
08:46 (+11),ICE 597,Berlin Hbf (Tiefgeschoß) (ab 08:41),Berlin Südkreuz
08:50,ICE 1636,Eisenach (ab 06:38),Berlin Südkreuz
08:54 (+14),ICE 371,Berlin Hbf (Tiefgeschoß) (ab 08:49),Berlin Südkreuz
08:54 (+2),ICE 870,Dresden Hbf (ab 07:00),Berlin Südkreuz
09:01 (+30),ICE 698,München Hbf (ab 21:51),Berlin Südkreuz
09:03 (+2),EC 173,Berlin Hbf (ab 08:59),Berlin Südkreuz
09:09 (+5),ICE 1105,Berlin Hbf (Tiefgeschoß) (ab 09:04),Berlin Südkreuz
09:11 (+2),RE 3148,Rathenow (ab 08:02),Berlin Südkreuz
09:18 (+4),RE 3344,Jüterbog (ab 08:33),Berlin Südkreuz
09:22 Ausfall,ICE 1604,Nürnberg Hbf (ab 05:42),Berlin Südkreuz
09:22 (+69),ICE 1704,Jena-Göschwitz (ab 06:52),Berlin Südkreuz
09:22 Ausfall,ICE 1714,Jena-Göschwitz (ab 06:52),Berlin Südkreuz
09:22 (+62),ICE 2916,Halle(Saale)Hbf (ab 08:13),Berlin Südkreuz
09:23,RE 13070,Rostock Hbf (ab 06:34),Berlin Südkreuz
09:23,RE 4355,Rostock Hbf (ab 06:34),Berlin Südkreuz
09:27 (+11),IC 2272,Chemnitz Hbf (ab 06:26),Berlin Südkreuz
09:39,ICE 703,Hamburg Hbf (ab 07:16),Berlin Südkreuz
09:41 (+24),RE 3171,Jüterbog (ab 09:03),Berlin Südkreuz
09:42 (+4),RE 3305,Stralsund Hbf (ab 06:16),Berlin Südkreuz
09:42,RE 91805,Berlin Hbf (Tiefgeschoß) (ab 09:31),Berlin Südkreuz
09:46 (+6),ICE 1008,München Hbf (ab 05:53),Berlin Südkreuz
10:04,IC 2175,Warnemünde (ab 07:41),Berlin Südkreuz
10:04 (+2),RE 52175,Berlin Hbf (ab 09:57),Berlin Südkreuz
10:09 (+27),ICE 93,Hamburg Hbf (ab 08:04),Berlin Südkreuz
10:10 (+2),RE 3168,Rathenow (ab 09:07),Berlin Südkreuz
10:10,RE 62160,Rathenow (ab 09:07),Berlin Südkreuz
10:15 (+3),ICE 804,Nürnberg Hbf (ab 07:05),Berlin Südkreuz
