Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:03,RE 3138,Berlin Alexanderplatz (an 23:57),Berlin Ostbahnhof
00:03,RE2,Dresden Hbf (an 14:32),Berlin Ostbahnhof
00:10,RE 73750,Flughafen BER (an 19:15),Berlin Ostbahnhof
00:11,ICE 101,Hamm(Westf)Hbf (an 05:02),Berlin Ostbahnhof
00:11 (+2),ICE 2401,München Hbf (an 12:25),Berlin Ostbahnhof
00:18,RE 3701,Bad Belzig (an 01:32),Berlin Ostbahnhof
00:30,RE 73797,Magdeburg Hbf (an 02:34),Berlin Ostbahnhof
00:37,RE 3141,Groß Köris (an 23:56),Berlin Ostbahnhof
00:53 (+2),RE 62038,Flughafen BER (an 01:15),Berlin Ostbahnhof
01:03,RE 62041,Berlin Zoologischer Garten (an 01:20),Berlin Ostbahnhof
01:03,RE8,Elsterwerda (an 23:39),Berlin Ostbahnhof
01:05 (+7),RE 3100,Cottbus Hbf (an 02:42),Berlin Ostbahnhof
01:30,RE 73753,Berlin Hbf (an 01:39),Berlin Ostbahnhof
01:30,RE 91824,Berlin Zoologischer Garten (an 01:46),Berlin Ostbahnhof
01:34,RE 73794,Nauen (an 02:56),Berlin Ostbahnhof
01:59,RE 62042,Flughafen BER (an 02:21),Berlin Ostbahnhof
01:59,RE 92042,Flughafen BER (an 02:21),Berlin Ostbahnhof
02:03,RE 62047,Amsterdam Centraal (an 16:22),Berlin Ostbahnhof
02:56,RE 62046,Flughafen BER (an 03:16),Berlin Ostbahnhof
03:03,RE 62043,Berlin-Charlottenburg (an 03:24),Berlin Ostbahnhof
03:26,FEX19801,Flughafen BER (an 03:46),Berlin Ostbahnhof
03:40,FEX19803,Flughafen BER (an 04:00),Berlin Ostbahnhof
03:40,RB 18651,Ludwigsfelde (an 04:24),Berlin Ostbahnhof
03:56,RE 62044,Flughafen BER (an 04:17),Berlin Ostbahnhof
04:02,RE 3749,Büchen (an 21:57),Berlin Ostbahnhof
04:02,RE 94749,Lübbenau(Spreewald) (an 05:00),Berlin Ostbahnhof
04:07,RE 62001,Wismar (an 07:26),Berlin Ostbahnhof
04:12 (+12),ICE 646,Essen Hbf (an 08:35),Berlin Ostbahnhof
04:12 (+12),ICE 656,Köln Hbf (an 09:15),Berlin Ostbahnhof
04:16 (+17),ICE 2571,Hamburg-Harburg (an 23:25),Berlin Ostbahnhof
04:22,RE 73752,Frankfurt(Oder) (an 05:31),Berlin Ostbahnhof
04:25,RE 3101,Albrechtshof (an 05:00),Berlin Ostbahnhof
04:30,RE 73757,Brandenburg Hbf (an 05:38),Berlin Ostbahnhof
04:49,RE 73717,Magdeburg Hbf (an 06:47),Berlin Ostbahnhof
04:49,RE1,Göttingen (an 22:50),Berlin Ostbahnhof
04:53,RE 62048,Flughafen BER (an 05:15),Berlin Ostbahnhof
04:58,RE 3702,Senftenberg (an 06:42),Berlin Ostbahnhof
04:59 (+2),ICE 1001,München Hbf (an 23:26),Berlin Ostbahnhof
05:02,RE 3707,Dessau Hbf (an 06:53),Berlin Ostbahnhof
05:07 (+6),RE 62003,Wismar (an 08:37),Berlin Ostbahnhof
05:17 (+1),45465,Köln Hbf (an 10:09),Berlin Ostbahnhof
05:17,ICE 946,Hamm(Westf)Hbf (an 08:47),Berlin Ostbahnhof
05:17,ICE22046,Köln Hbf (an 10:09),Berlin Ostbahnhof
05:17,ICE45465,Köln Hbf (an 10:09),Berlin Ostbahnhof
05:18,RB 18141,Flughafen BER (an 05:46),Berlin Ostbahnhof
05:20,ICE 1158,Bonn Hbf (an 10:15),Berlin Ostbahnhof
05:25,RE 3103,Albrechtshof (an 06:00),Berlin Ostbahnhof
05:30,RE 73759,Brandenburg Hbf (an 06:38),Berlin Ostbahnhof
05:35,RE 3102,Cottbus Hbf (an 06:55),Berlin Ostbahnhof
05:38,RB 18140,Golm (an 06:28),Berlin Ostbahnhof
05:42,ICE 1033,Frankfurt(Main)Hbf (an 09:57),Berlin Ostbahnhof
05:44,RE 62000,Flughafen BER (an 06:10),Berlin Ostbahnhof
05:49,RE 73719,Magdeburg Hbf (an 07:47),Berlin Ostbahnhof
05:54 (+1),IC 240,Amsterdam Centraal (an 12:26),Berlin Ostbahnhof
05:56 (+1),RE 3704,Senftenberg (an 07:42),Berlin Ostbahnhof
06:02 (+9),RE 3709,Dessau Hbf (an 07:53),Berlin Ostbahnhof
06:07,RE 62005,Wittenberge (an 07:57),Berlin Ostbahnhof
06:12,RE 73805,Brandenburg Hbf (an 07:16),Berlin Ostbahnhof
06:12,RE 90392,Berlin-Wannsee (an 06:42),Berlin Ostbahnhof
06:16,RE 18754,Lübbenau(Spreewald) (an 07:13),Berlin Ostbahnhof
06:17 (+2),ICE 2573,Stuttgart Hbf (an 12:38),Berlin Ostbahnhof
06:21 (+2),ICE 119,Innsbruck Hbf (an 19:05),Berlin Ostbahnhof
06:21,RB 18143,Flughafen BER (an 06:46),Berlin Ostbahnhof
06:25 (+3),RE 3105,Nauen (an 07:23),Berlin Ostbahnhof
06:29,ES 453,Praha-Holesovice (an 10:45),Berlin Ostbahnhof
06:30,RE 73761,Brandenburg Hbf (an 07:38),Berlin Ostbahnhof
06:30,RE 91056,Brandenburg Hbf (an 07:38),Berlin Ostbahnhof
06:33 (+4),ICE 644,Düsseldorf Hbf (an 11:07),Berlin Ostbahnhof
06:35,RE 3104,Cottbus Hbf (an 07:55),Berlin Ostbahnhof
06:42,RE 18753,Bad Belzig (an 07:54),Berlin Ostbahnhof
06:44 (+4),ICE 654,Köln Hbf (an 11:15),Berlin Ostbahnhof
06:49,RE 73721,Magdeburg Hbf (an 08:47),Berlin Ostbahnhof
06:53,RE 62002,Flughafen BER (an 07:15),Berlin Ostbahnhof
06:56 (+2),ICE 1052,Aachen Hbf (an 13:12),Berlin Ostbahnhof
06:58 (+1),RE 3706,Senftenberg (an 08:42),Berlin Ostbahnhof
07:00 (+1),ICE 1003,Garmisch-Partenkirchen (an 13:43),Berlin Ostbahnhof
07:02 (+1),RE 3711,Dessau Hbf (an 08:53),Berlin Ostbahnhof
07:07 (+1),RE 62007,Wismar (an 10:37),Berlin Ostbahnhof
07:12,RE 73807,Brandenburg Hbf (an 08:16),Berlin Ostbahnhof
07:12,RE 90394,Brandenburg Hbf (an 08:16),Berlin Ostbahnhof
07:16,RE 18756,Cottbus Hbf (an 08:46),Berlin Ostbahnhof
07:20 (+1),IC 2432,Norddeich Mole (an 14:19),Berlin Ostbahnhof
07:20,RB 18145,Flughafen BER (an 07:46),Berlin Ostbahnhof
07:20,RE 62432,Potsdam Hbf (an 07:57),Berlin Ostbahnhof
07:25,RE 3107,Albrechtshof (an 08:00),Berlin Ostbahnhof
07:30,RE 73763,Brandenburg Hbf (an 08:38),Berlin Ostbahnhof
07:33 (+1),45462,Köln Hbf (an 12:09),Berlin Ostbahnhof
07:33,ICE 944,Hamm(Westf)Hbf (an 10:47),Berlin Ostbahnhof
07:33,ICE22044,Köln Hbf (an 12:09),Berlin Ostbahnhof
07:33,ICE45462,Köln Hbf (an 12:09),Berlin Ostbahnhof
07:35,RE 3106,Cottbus Hbf (an 08:54),Berlin Ostbahnhof
07:38,RB 18144,Golm (an 08:28),Berlin Ostbahnhof
07:41 (+9),RE 18755,Bad Belzig (an 08:54),Berlin Ostbahnhof
07:44 (+3),ICE 1035,Frankfurt(Main)Hbf (an 11:57),Berlin Ostbahnhof
07:49,RE 73723,Magdeburg Hbf (an 09:47),Berlin Ostbahnhof
07:53 (+4),IC 148,Amsterdam Centraal (an 14:26),Berlin Ostbahnhof
07:53,RE 62004,Flughafen BER (an 08:15),Berlin Ostbahnhof
07:57,RE 3169,Rathenow (an 08:56),Berlin Ostbahnhof
07:58 (+4),RE 3708,Senftenberg (an 09:42),Berlin Ostbahnhof
08:02 (+2),RE 3713,Dessau Hbf (an 09:53),Berlin Ostbahnhof
08:07,RE 62009,Wittenberge (an 09:57),Berlin Ostbahnhof
08:10,RE 73718,Frankfurt(Oder) (an 09:05),Berlin Ostbahnhof
08:10,RE 73760,Frankfurt(Oder) (an 09:31),Berlin Ostbahnhof
08:12,RE 73809,Brandenburg Hbf (an 09:16),Berlin Ostbahnhof
08:12,RE 90408,Brandenburg Hbf (an 09:16),Berlin Ostbahnhof
08:17,ICE 279,Basel SBB (an 15:47),Berlin Ostbahnhof
08:17 (+22),ICE 575,Stuttgart Hbf (an 14:38),Berlin Ostbahnhof
08:21,RB 18147,Flughafen BER (an 08:46),Berlin Ostbahnhof
08:25,RE 3109,Nauen (an 09:23),Berlin Ostbahnhof
08:30,RE 73765,Brandenburg Hbf (an 09:38),Berlin Ostbahnhof
08:30,RE 91760,Mönchengladbach Hbf (an 13:46),Berlin Ostbahnhof
08:35,RE 3108,Cottbus Hbf (an 09:54),Berlin Ostbahnhof
08:37,RB 18146,Golm (an 09:28),Berlin Ostbahnhof
08:41,RE 18757,Bad Belzig (an 09:54),Berlin Ostbahnhof
08:44 (+9),ICE 642,Düsseldorf Hbf (an 13:07),Berlin Ostbahnhof
08:44 (+9),ICE 652,Bonn Hbf (an 13:38),Berlin Ostbahnhof
08:49,RE 73646,Magdeburg Hbf (an 10:47),Berlin Ostbahnhof
08:49,RE 73725,Magdeburg Hbf (an 10:47),Berlin Ostbahnhof
08:53,RE 62006,Flughafen BER (an 09:15),Berlin Ostbahnhof
08:54 Ausfall,ICE 1050,Köln Hbf (an 14:07),Berlin Ostbahnhof
08:58 (+1),RE 3710,Senftenberg (an 10:42),Berlin Ostbahnhof
09:02,RE 3715,Dessau Hbf (an 10:53),Berlin Ostbahnhof
09:07 (+6),RE 62011,Wismar (an 12:37),Berlin Ostbahnhof
09:11,RE 73720,Frankfurt(Oder) (an 10:09),Berlin Ostbahnhof
09:12,RE 73811,Brandenburg Hbf (an 10:16),Berlin Ostbahnhof
09:12,RE 90418,Brandenburg Hbf (an 10:16),Berlin Ostbahnhof
09:20 (+2),RB 18149,Flughafen BER (an 09:46),Berlin Ostbahnhof
09:25 (+13),RE 3111,Nauen (an 10:23),Berlin Ostbahnhof
09:25,RE 73762,Frankfurt(Oder) (an 10:31),Berlin Ostbahnhof
09:30,RE 73767,Brandenburg Hbf (an 10:38),Berlin Ostbahnhof
09:30,RE 91062,Brandenburg Hbf (an 10:38),Berlin Ostbahnhof
09:33 (+1),45464,Köln Hbf (an 14:09),Berlin Ostbahnhof
09:33,ICE 942,Hamm(Westf)Hbf (an 12:47),Berlin Ostbahnhof
09:33,ICE22042,Köln Hbf (an 14:09),Berlin Ostbahnhof
09:33,ICE45464,Köln Hbf (an 14:09),Berlin Ostbahnhof
09:35 (+1),RE 3110,Cottbus Hbf (an 10:54),Berlin Ostbahnhof
09:38,RB 18148,Golm (an 10:28),Berlin Ostbahnhof
09:41,RE 18759,Bad Belzig (an 10:54),Berlin Ostbahnhof
09:44 (+3),ICE 1037,Frankfurt(Main)Hbf (an 13:57),Berlin Ostbahnhof
09:47,RE 73808,Berlin Ostkreuz (an 09:50),Berlin Ostbahnhof
09:49,RE 73727,Magdeburg Hbf (an 11:47),Berlin Ostbahnhof
09:53 (+4),IC 146,Amsterdam Centraal (an 16:26),Berlin Ostbahnhof
09:53,RE 62008,Flughafen BER (an 10:15),Berlin Ostbahnhof
09:58 (+12),RE 3712,Senftenberg (an 11:42),Berlin Ostbahnhof
10:02 (+2),RE 3717,Dessau Hbf (an 11:53),Berlin Ostbahnhof
10:03,EC 45,Warszawa Wschodnia (an 15:26),Berlin Ostbahnhof
10:07,RE 62013,Wittenberge (an 11:57),Berlin Ostbahnhof
10:09,RE 73722,Frankfurt(Oder) (an 11:05),Berlin Ostbahnhof
10:15 (+7),ICE 2575,Stuttgart Hbf (an 16:38),Berlin Ostbahnhof
10:21,RB 18151,Flughafen BER (an 10:46),Berlin Ostbahnhof
10:25,RE 3113,Nauen (an 11:23),Berlin Ostbahnhof
10:25,RE 73764,Frankfurt(Oder) (an 11:31),Berlin Ostbahnhof
10:30,RE 73769,Brandenburg Hbf (an 11:38),Berlin Ostbahnhof
10:30,RE 91764,Brandenburg Hbf (an 11:38),Berlin Ostbahnhof
10:35 (+1),RE 3112,Cottbus Hbf (an 11:54),Berlin Ostbahnhof
10:38 (+1),RB 18150,Golm (an 11:28),Berlin Ostbahnhof
10:44 (+1),ICE 640,Essen Hbf (an 14:35),Berlin Ostbahnhof
10:44 (+1),ICE 650,Koblenz Hbf (an 16:16),Berlin Ostbahnhof
10:49,RE 73729,Magdeburg Hbf (an 12:47),Berlin Ostbahnhof
10:53,RE 62010,Flughafen BER (an 11:15),Berlin Ostbahnhof
10:54 (+5),ICE 758,Aachen Hbf (an 17:12),Berlin Ostbahnhof
10:58,RE 3714,Senftenberg (an 12:42),Berlin Ostbahnhof
11:02 (+1),RE 3719,Dessau Hbf (an 12:53),Berlin Ostbahnhof
11:03,EC 57,Lancut (an 19:55),Berlin Ostbahnhof
11:07,RE 62015,Wismar (an 14:37),Berlin Ostbahnhof
11:13,RE 62111,Potsdam Hbf (an 11:51),Berlin Ostbahnhof
11:13,RE 90478,Potsdam Hbf (an 11:51),Berlin Ostbahnhof
11:21 (+7),RB 18153,Flughafen BER (an 11:46),Berlin Ostbahnhof
11:25,RE 3115,Nauen (an 12:23),Berlin Ostbahnhof
11:30,RE 3172,Luckenwalde (an 14:48),Berlin Ostbahnhof
11:30,RE 73771,Brandenburg Hbf (an 12:38),Berlin Ostbahnhof
11:32 (+2),45466,Köln Hbf (an 16:10),Berlin Ostbahnhof
11:32,ICE 940,Hamm(Westf)Hbf (an 14:48),Berlin Ostbahnhof
11:32,ICE22040,Köln Hbf (an 16:10),Berlin Ostbahnhof
11:32,ICE45466,Köln Hbf (an 16:10),Berlin Ostbahnhof
11:34 (+1),RE 3114,Cottbus Hbf (an 12:54),Berlin Ostbahnhof
11:38,RB 18152,Golm (an 12:28),Berlin Ostbahnhof
11:46 (+2),FLX 1362,Hamburg Hbf (an 14:11),Berlin Ostbahnhof
11:49,RE 73731,Magdeburg Hbf (an 13:47),Berlin Ostbahnhof
11:53 Ausfall,IC 144,Amsterdam Centraal (an 18:26),Berlin Ostbahnhof
11:53,RE 62012,Flughafen BER (an 12:15),Berlin Ostbahnhof
11:57,RE 3173,Rathenow (an 12:54),Berlin Ostbahnhof
11:58 (+3),RE 3716,Senftenberg (an 13:42),Berlin Ostbahnhof
12:02 (+10),RE 3721,Dessau Hbf (an 13:53),Berlin Ostbahnhof
12:03,EC 47,Warszawa Wschodnia (an 17:26),Berlin Ostbahnhof
12:07,RE 62017,Wittenberge (an 13:57),Berlin Ostbahnhof
12:17,ICE 373,Interlaken Ost (an 21:59),Berlin Ostbahnhof
12:17 (+7),ICE 579,Stuttgart Hbf (an 18:38),Berlin Ostbahnhof
12:20 (+4),RB 18155,Flughafen BER (an 12:46),Berlin Ostbahnhof
12:25,RE 3117,Nauen (an 13:23),Berlin Ostbahnhof
12:30,RE 73773,Brandenburg Hbf (an 13:38),Berlin Ostbahnhof
12:30,RE 91080,Brandenburg Hbf (an 13:38),Berlin Ostbahnhof
12:35,RE 3116,Cottbus Hbf (an 13:54),Berlin Ostbahnhof
12:38 (+2),RB 18154,Golm (an 13:29),Berlin Ostbahnhof
12:44 (+3),ICE 548,Düsseldorf Hbf (an 17:07),Berlin Ostbahnhof
12:44 (+3),ICE 558,Bonn Hbf (an 17:37),Berlin Ostbahnhof
12:49,RE 73733,Magdeburg Hbf (an 14:47),Berlin Ostbahnhof
12:53,RE 62014,Flughafen BER (an 13:15),Berlin Ostbahnhof
12:55 (+3),ICE 756,Aachen Hbf (an 18:49),Berlin Ostbahnhof
12:58 (+2),RE 3718,Senftenberg (an 14:42),Berlin Ostbahnhof
13:02 (+1),RE 3723,Dessau Hbf (an 14:53),Berlin Ostbahnhof
13:03,EC 59,Gdynia Glowna (an 18:51),Berlin Ostbahnhof
13:07,RE 62019,Wismar (an 16:37),Berlin Ostbahnhof
13:20 (+4),RB 18157,Flughafen BER (an 13:46),Berlin Ostbahnhof
13:20,RE 62119,Brandenburg Hbf (an 14:28),Berlin Ostbahnhof
13:25,RE 3119,Nauen (an 14:23),Berlin Ostbahnhof
13:30,RE 73775,Brandenburg Hbf (an 14:38),Berlin Ostbahnhof
13:30,RE 91082,Brandenburg Hbf (an 14:38),Berlin Ostbahnhof
13:33 (+1),45463,Hagen Hbf (an 17:21),Berlin Ostbahnhof
13:33,ICE 848,Hamm(Westf)Hbf (an 16:48),Berlin Ostbahnhof
13:33,ICE22048,Köln Hbf (an 18:10),Berlin Ostbahnhof
13:33,ICE45463,Köln Hbf (an 18:10),Berlin Ostbahnhof
13:35,RE 3118,Cottbus Hbf (an 14:54),Berlin Ostbahnhof
13:38,RB 18156,Golm (an 14:28),Berlin Ostbahnhof
13:49,RE 73735,Magdeburg Hbf (an 15:47),Berlin Ostbahnhof
13:53 (+48),IC 142,Amsterdam Centraal (an 20:26),Berlin Ostbahnhof
13:53,RE 62016,Flughafen BER (an 14:15),Berlin Ostbahnhof
13:58 (+6),RE 3720,Senftenberg (an 15:42),Berlin Ostbahnhof
14:02 (+1),RE 3725,Dessau Hbf (an 15:53),Berlin Ostbahnhof
14:03,EC 49,Warszawa Wschodnia (an 19:26),Berlin Ostbahnhof
14:07,RE 62021,Wittenberge (an 15:57),Berlin Ostbahnhof
14:10,RE 73730,Cottbus Hbf (an 16:05),Berlin Ostbahnhof
14:13,RE 73815,Brandenburg Hbf (an 15:16),Berlin Ostbahnhof
14:17,ICE 375,Basel SBB (an 21:49),Berlin Ostbahnhof
14:17 (+1),ICE 771,Stuttgart Hbf (an 20:38),Berlin Ostbahnhof
14:20 (+4),RB 18159,Flughafen BER (an 14:46),Berlin Ostbahnhof
14:25 (+2),RE 3121,Nauen (an 15:23),Berlin Ostbahnhof
14:25,RE 73772,Frankfurt(Oder) (an 15:31),Berlin Ostbahnhof
14:30,RE 73777,Brandenburg Hbf (an 15:38),Berlin Ostbahnhof
14:30,RE 91084,Brandenburg Hbf (an 15:38),Berlin Ostbahnhof
14:35,RE 26107,Cottbus Hbf (an 15:54),Berlin Ostbahnhof
14:35 (+1),RE 3120,Cottbus Hbf (an 15:54),Berlin Ostbahnhof
14:38 (+9),RB 18158,Golm (an 15:28),Berlin Ostbahnhof
14:44 (+2),ICE 546,Köln Hbf (an 19:44),Berlin Ostbahnhof
14:44 (+2),ICE 556,Koblenz Hbf (an 20:16),Berlin Ostbahnhof
14:49,RE 73737,Magdeburg Hbf (an 16:47),Berlin Ostbahnhof
14:49,RE 91482,Magdeburg Hbf (an 16:47),Berlin Ostbahnhof
14:53,RE 62018,Flughafen BER (an 15:15),Berlin Ostbahnhof
14:54 (+3),ICE 1544,Aachen Hbf (an 20:52),Berlin Ostbahnhof
14:58 (+11),RE 3722,Senftenberg (an 16:42),Berlin Ostbahnhof
14:59,EC 58,Berlin Hbf (an 15:06),Berlin Ostbahnhof
15:02 (+6),RE 3727,Dessau Hbf (an 16:53),Berlin Ostbahnhof
15:07 (+5),RE 62023,Wismar (an 18:37),Berlin Ostbahnhof
15:10,RE 73732,Frankfurt(Oder) (an 16:05),Berlin Ostbahnhof
15:12,RE 73817,Brandenburg Hbf (an 16:16),Berlin Ostbahnhof
15:12,RE 90966,Brandenburg Hbf (an 16:16),Berlin Ostbahnhof
15:15,RE 18760,Lübbenau(Spreewald) (an 16:13),Berlin Ostbahnhof
15:19 (+1),IC 2034,Norddeich (an 22:14),Berlin Ostbahnhof
15:21,RB 18161,Flughafen BER (an 15:46),Berlin Ostbahnhof
15:25 (+1),RE 3123,Nauen (an 16:23),Berlin Ostbahnhof
15:25,RE 73774,Frankfurt(Oder) (an 16:31),Berlin Ostbahnhof
15:30,RE 73779,Brandenburg Hbf (an 16:38),Berlin Ostbahnhof
15:33 (+4),ICE 846,Mönchengladbach Hbf (an 20:51),Berlin Ostbahnhof
15:33 (+4),ICE 856,Köln Hbf (an 20:10),Berlin Ostbahnhof
