Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
06:50,06:50,RB 18603,Nauen (ab 06:11),3
06:55 (+7),07:02,RE 3605,Kremmen (ab 05:49),
07:50,07:50,RB 18605,Nauen (ab 07:11),3
08:50,08:50,RB 18607,Nauen (ab 08:11),3
09:38,09:38,RE 3712,Dessau Hbf (ab 08:05),2
09:49,09:49,RE 73721,Magdeburg Hbf (ab 08:10),4
09:50,09:50,RB 18609,Nauen (ab 09:10),3
10:04,10:04,RE 73811,Brandenburg Hbf (ab 09:22),1
10:34,10:34,RB 18250,Potsdam Hbf (ab 09:36),2
10:40,10:40,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),4
10:48,10:48,RE 73723,Magdeburg Hbf (ab 09:10),4
10:50,10:50,RB 18611,Nauen (ab 10:11),1
10:55,10:55,RE 3613,Kremmen (ab 09:49),3
11:26,11:26,RE 73765,Brandenburg Hbf (ab 10:44),4
11:34,11:34,RB 18252,Potsdam Hbf (ab 10:36),2
11:37,11:37,RE 3716,Dessau Hbf (ab 10:05),1
11:48,11:48,RE 73725,Magdeburg Hbf (ab 10:10),4
11:50,11:50,RB 18613,Nauen (ab 11:10),3
11:54,11:54,RE 3615,Kremmen (ab 10:50),2
12:20 (+29),12:49,IC 2035,Hannover Hbf (ab 09:31),
12:34,12:34,RB 18254,Potsdam Hbf (ab 11:36),2
12:46,12:46,ICE 994,Kassel-Wilhelmshöhe (ab 09:48),4
12:50,12:50,RB 18615,Nauen (ab 12:11),1
12:55,12:55,RE 3617,Kremmen (ab 11:49),3
13:34,13:34,RB 18256,Potsdam Hbf (ab 12:36),2
13:50,13:50,RB 18617,Nauen (ab 13:10),3
13:54,13:54,RE 3619,Kremmen (ab 12:50),2
14:31,14:31,ICE 992,Kassel-Wilhelmshöhe (ab 11:48),4
14:34,14:34,RB 18258,Potsdam Hbf (ab 13:36),2
14:50,14:50,RE 73731,Magdeburg Hbf (ab 13:10),4
14:52,14:52,RB 18619,Nauen (ab 14:11),1
14:55,14:55,RE 3621,Kremmen (ab 13:49),3
16:40,16:40,ICE 798,Kassel-Wilhelmshöhe (ab 13:48),4
16:55 (+2),16:57,RE 3625,Kremmen (ab 15:49),
18:20 (+14),18:34,IC 2431,Hannover Hbf (ab 15:31),1
18:55 (+1),18:56,ICE 796,Kassel-Wilhelmshöhe (ab 15:48),
19:34,19:34,RB 18268,Potsdam Hbf (ab 18:36),2
19:38,19:38,RE 3732,Dessau Hbf (ab 18:05),3
19:48 (+8),19:56,RE 73741,Magdeburg Hbf (ab 18:10),4
19:50,19:50,RB 18629,Nauen (ab 19:10),3
19:56,19:56,RB 3631,Diekirch (ab 06:51),2
20:25,20:25,RE 73783,Brandenburg Hbf (ab 19:44),1
20:34,20:34,RB 18270,Potsdam Hbf (ab 19:36),2
20:38,20:38,RE 3734,Dessau Hbf (ab 19:05),3
20:50,20:50,RB 18631,Nauen (ab 20:11),3
20:52,20:52,ICE 2816,Kassel-Wilhelmshöhe (ab 17:48),4
20:52,20:52,ICE 794,Kassel-Wilhelmshöhe (ab 17:48),4
20:56,20:56,RB 3633,Diekirch (ab 08:51),2
21:50,21:50,RB 18633,Nauen (ab 21:10),1
21:54,21:54,RB 3635,Diekirch (ab 10:51),2
22:34,22:34,RB 18274,Potsdam Hbf (ab 21:36),2
22:56,22:56,RB 3637,Diekirch (ab 12:51),2
23:55,23:55,RB 3639,Diekirch (ab 14:51),2
