Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
06:53 (+4),RB 61004,Groß Schönebeck (ab 06:12),Berlin-Karow
07:53 (+6),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
08:53 (+1),RB 61008,Groß Schönebeck (ab 08:12),Berlin-Karow
09:53 (+3),RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
10:53 (+2),RB 61012,Klosterfelde (ab 10:27),Berlin-Karow
11:23 (+4),RB 61054,Basdorf (ab 11:10),Berlin-Karow
11:53 (+1),RB 61014,Groß Schönebeck (ab 11:12),Berlin-Karow
12:23 (+6),RB 61056,Wensickendorf (ab 12:02),Berlin-Karow
13:23,RB 61058,Wensickendorf (ab 13:02),Berlin-Karow
17:23 (+1),RB 61066,Wensickendorf (ab 17:02),Berlin-Karow
17:53 (+1),RB 61026,Groß Schönebeck (ab 17:12),Berlin-Karow
18:23 (+1),RB 61068,Wensickendorf (ab 18:02),Berlin-Karow
18:53 (+1),RB 61028,Groß Schönebeck (ab 18:12),Berlin-Karow
19:23,RB 61070,Wensickendorf (ab 19:02),Berlin-Karow
19:53 (+1),RB 61030,Groß Schönebeck (ab 19:12),Berlin-Karow
20:23,RB 61072,Wensickendorf (ab 20:02),Berlin-Karow
21:23 (+6),RB 61074,Wensickendorf (ab 21:02),Berlin-Karow
21:53 (+4),RB 61034,Groß Schönebeck (ab 21:12),Berlin-Karow
23:53,RB 61038,Groß Schönebeck (ab 23:12),Berlin-Karow
