Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:01 (+8),ICE 947,Berlin Ostbahnhof (an 00:28),Berlin-Spandau
00:01 (+8),ICE 957,Berlin Ostbahnhof (an 00:28),Berlin-Spandau
00:05,BSV 2180,Hamm(Westf)Hbf (an 02:45),Berlin-Spandau
00:23,RE 62038,Flughafen BER (an 01:15),Berlin-Spandau
00:28 (+9),ICE 790,Berlin Ostbahnhof (an 01:15),Berlin-Spandau
00:35,RE 3140,Cottbus Hbf (an 02:39),Berlin-Spandau
00:44,ICE 907,Berlin Südkreuz (an 01:03),Berlin-Spandau
01:00 (+12),ICE 657,Berlin Ostbahnhof (an 01:27),Berlin-Spandau
01:05,BSV 2182,Hamm(Westf)Hbf (an 03:45),Berlin-Spandau
01:30,RE 62042,Berlin Hbf (an 01:46),Berlin-Spandau
02:05,BSV 2184,Hamm(Westf)Hbf (an 04:45),Berlin-Spandau
02:29,RE 62046,Berlin Hbf (an 02:44),Berlin-Spandau
02:45,BSV 8698,Düsseldorf Wehrhahn (an 04:09),Berlin-Spandau
03:05,BSV 2100,Hamm(Westf)Hbf (an 05:45),Berlin-Spandau
04:05,BSV 2102,Hamm(Westf)Hbf (an 06:45),Berlin-Spandau
04:25,RE 62048,Berlin Hbf (an 04:39),Berlin-Spandau
04:34,RE 62001,Wismar (an 07:26),Berlin-Spandau
04:41 (+1),ICE 646,Düsseldorf Hbf (an 09:09),Berlin-Spandau
04:41 (+1),ICE 656,Köln Hbf (an 09:15),Berlin-Spandau
04:46 (+1),ICE 275,Interlaken Ost (an 13:59),Berlin-Spandau
04:52,RE 3144,Falkenberg(Elster) (an 06:34),Berlin-Spandau
05:04,RE 3102,Lübbenau(Spreewald) (an 06:32),Berlin-Spandau
05:18,RE 62000,Berlin Hbf (an 05:31),Berlin-Spandau
05:21,RE 3604,Wittenberge (an 07:54),Berlin-Spandau
05:30,RB 18243,Potsdam Hbf (an 06:23),Berlin-Spandau
05:35,RB 18501,Berlin Südkreuz (an 05:54),Berlin-Spandau
05:36,RE 62003,Wismar (an 08:37),Berlin-Spandau
05:40 (+4),ICE 608,Hamburg-Altona (an 07:40),Berlin-Spandau
05:47 (+2),ICE 946,Düsseldorf Hbf (an 10:11),Berlin-Spandau
05:47 Ausfall,ICE 956,Köln Hbf (an 10:12),Berlin-Spandau
05:52,RE 3164,Jüterbog (an 06:56),Berlin-Spandau
05:57,FEX19815,Flughafen BER (an 07:00),Berlin-Spandau
06:04,RE 3104,Cottbus Hbf (an 07:56),Berlin-Spandau
06:09,RE 3167,Stendal Hbf (an 07:15),Berlin-Spandau
06:21,RE 3606,Wittenberge (an 08:54),Berlin-Spandau
06:23,RE 62002,Flughafen BER (an 07:15),Berlin-Spandau
06:25,RB 18502,Nauen (an 06:51),Berlin-Spandau
06:26 Ausfall,IC 240,Amsterdam Centraal (an 11:59),Berlin-Spandau
06:26 (+17),IC 2940,Osnabrück Hbf (an 09:04),Berlin-Spandau
06:30,RB 18245,Potsdam Hbf (an 07:23),Berlin-Spandau
06:35,RB 18503,Berlin Südkreuz (an 06:54),Berlin-Spandau
06:38,RE 62005,Wittenberge (an 07:57),Berlin-Spandau
06:45 (+1),ICE 277,Basel SBB (an 13:48),Berlin-Spandau
06:47,ICE 808,Hamburg-Altona (an 08:40),Berlin-Spandau
06:52,RE 3146,Berlin Südkreuz (an 07:12),Berlin-Spandau
06:58,FEX19819,Flughafen BER (an 08:00),Berlin-Spandau
06:58,RB 18603,Berlin Gesundbrunnen (an 07:12),Berlin-Spandau
07:00 (+14),ICE 644,Düsseldorf Hbf (an 11:15),Berlin-Spandau
07:04,RE 3106,Lübbenau(Spreewald) (an 08:32),Berlin-Spandau
07:12 (+14),ICE 654,Köln Hbf (an 11:15),Berlin-Spandau
07:12 (+3),ICE 701,München Hbf (an 12:42),Berlin-Spandau
07:16 (+1),IC 2070,Hamburg-Altona (an 09:24),Berlin-Spandau
07:21,RE 3608,Wittenberge (an 09:54),Berlin-Spandau
07:23,RE 62004,Flughafen BER (an 08:15),Berlin-Spandau
07:28 (+1),RB 18244,Berlin Gesundbrunnen (an 07:41),Berlin-Spandau
07:30,ICE 649,Berlin Ostbahnhof (an 07:58),Berlin-Spandau
07:30 (+1),RB 18247,Potsdam Hbf (an 08:23),Berlin-Spandau
07:35 (+8),ICE 791,Frankfurt(M) Flughafen Fernbf (an 11:51),Berlin-Spandau
07:35,RB 18505,Berlin Südkreuz (an 07:55),Berlin-Spandau
07:38,RE 62007,Wismar (an 10:37),Berlin-Spandau
07:51 (+1),RE 3166,Jüterbog (an 08:56),Berlin-Spandau
07:58 (+1),RB 18605,Berlin Gesundbrunnen (an 08:12),Berlin-Spandau
08:00 (+2),ICE 944,Düsseldorf Hbf (an 12:15),Berlin-Spandau
08:00 (+2),ICE 954,Köln Hbf (an 12:12),Berlin-Spandau
08:04,RE 3108,Cottbus Hbf (an 09:55),Berlin-Spandau
08:09,RE 3169,Stendal Hbf (an 09:15),Berlin-Spandau
08:10 (+5),ICE 505,München Hbf (an 13:11),Berlin-Spandau
08:11 (+3),ICE 1035,Saarbrücken Hbf (an 14:40),Berlin-Spandau
08:13 (+2),ICE 841,Berlin Ostbahnhof (an 08:36),Berlin-Spandau
08:14,IC 2074,Westerland(Sylt) (an 13:35),Berlin-Spandau
08:21,RE 3610,Wittenberge (an 10:54),Berlin-Spandau
08:23,RE 62006,Flughafen BER (an 09:15),Berlin-Spandau
08:26 (+16),IC 148,Amsterdam Centraal (an 13:59),Berlin-Spandau
08:28 (+1),RB 18246,Berlin Gesundbrunnen (an 08:41),Berlin-Spandau
08:30,RB 18249,Potsdam Hbf (an 09:23),Berlin-Spandau
08:35,RB 18507,Berlin Südkreuz (an 08:55),Berlin-Spandau
08:38,RE 62009,Wittenberge (an 09:57),Berlin-Spandau
08:41 (+6),ICE 751,Berlin Ostbahnhof (an 09:04),Berlin-Spandau
08:45 (+4),EC 173,Budapest-Nyugati (an 20:28),Berlin-Spandau
08:45,ICE 279,Basel SBB (an 15:48),Berlin-Spandau
08:46 (+4),ICE 806,Hamburg-Altona (an 10:38),Berlin-Spandau
08:51,FLX 1230,Köln Hbf (an 14:00),Berlin-Spandau
08:53,RE 3148,Berlin Hbf (an 09:02),Berlin-Spandau
08:56,RE 3109,Nauen (an 09:21),Berlin-Spandau
08:58 (+1),RB 18607,Berlin Gesundbrunnen (an 09:12),Berlin-Spandau
09:00,ICE 541,Berlin Ostbahnhof (an 09:27),Berlin-Spandau
09:00 (+1),ICE 642,Düsseldorf Hbf (an 13:13),Berlin-Spandau
09:04 (+5),RE 3110,Cottbus Hbf (an 10:55),Berlin-Spandau
09:08 (+2),RE 3149,Rathenow (an 09:55),Berlin-Spandau
09:12 (+1),ICE 652,Köln Hbf (an 13:19),Berlin-Spandau
09:12 (+5),ICE 703,München Hbf (an 14:11),Berlin-Spandau
09:17 (+1),ICE 870,Hamburg-Altona (an 11:30),Berlin-Spandau
09:17,ICE 876,Berlin Ostbahnhof (an 09:42),Berlin-Spandau
09:21,RE 3612,Wittenberge (an 11:54),Berlin-Spandau
09:23,RE 62008,Berlin Ostbahnhof (an 09:52),Berlin-Spandau
09:28,RB 18248,Berlin Gesundbrunnen (an 09:39),Berlin-Spandau
09:32 (+10),ICE 741,Berlin Gesundbrunnen (an 09:46),Berlin-Spandau
09:32,RB 18251,Potsdam Hbf (an 10:23),Berlin-Spandau
09:34 (+1),RB 18509,Berlin Südkreuz (an 09:54),Berlin-Spandau
09:36 (+3),ICE 793,Frankfurt(M) Flughafen Fernbf (an 13:51),Berlin-Spandau
09:38 (+5),RE 62011,Wismar (an 12:37),Berlin-Spandau
09:42,ICE 2910,Berlin Ostbahnhof (an 10:17),Berlin-Spandau
09:42,ICE 998,Berlin Ostbahnhof (an 10:17),Berlin-Spandau
09:45 (+9),ICE 93,Wien Hbf (an 17:47),Berlin-Spandau
09:47 (+3),ICE 1604,Hamburg-Altona (an 11:39),Berlin-Spandau
09:47 (+3),ICE 1704,Hamburg-Altona (an 11:39),Berlin-Spandau
09:51 (+5),RE 3168,Jüterbog (an 10:56),Berlin-Spandau
09:58,RB 14,Berlin Gesundbrunnen (an 10:12),Berlin-Spandau
09:58 (+2),RB 18609,Berlin Gesundbrunnen (an 10:12),Berlin-Spandau
10:00 (+29),ICE 843,Berlin Ostbahnhof (an 10:27),Berlin-Spandau
10:00 (+29),ICE 853,Berlin Ostbahnhof (an 10:27),Berlin-Spandau
10:00 (+1),ICE 942,Düsseldorf Hbf (an 14:14),Berlin-Spandau
10:00 (+1),ICE 952,Köln Hbf (an 14:12),Berlin-Spandau
10:04 (+1),RE 3112,Cottbus Hbf (an 11:55),Berlin-Spandau
10:09,IC 2175,Dresden Hbf (an 12:27),Berlin-Spandau
10:09,RE 3171,Stendal Hbf (an 11:14),Berlin-Spandau
10:12 (+1),ICE 1132,Bremen Hbf (an 12:45),Berlin-Spandau
10:13 (+4),ICE 507,München Hbf (an 15:12),Berlin-Spandau
10:14 (+6),ICE 1008,Lübeck Hbf (an 12:41),Berlin-Spandau
10:19,IC 146,Amsterdam Centraal (an 15:59),Berlin-Spandau
10:21,RE 3614,Wittenberge (an 12:54),Berlin-Spandau
10:23,RE 61994,Flughafen BER (an 11:15),Berlin-Spandau
10:23,RE 62010,Flughafen BER (an 11:15),Berlin-Spandau
10:24 (+7),ICE 996,Berlin Südkreuz (an 10:46),Berlin-Spandau
10:29,RB 18250,Berlin Gesundbrunnen (an 10:41),Berlin-Spandau
10:30,RB 18253,Potsdam Hbf (an 11:23),Berlin-Spandau
10:35 (+2),RB 18511,Berlin Südkreuz (an 10:55),Berlin-Spandau
10:38,RE 62013,Wittenberge (an 11:57),Berlin-Spandau
10:45 (+5),EC 379,Praha hl.n. (an 15:23),Berlin-Spandau
10:45 (+1),ICE 371,Interlaken Ost (an 19:59),Berlin-Spandau
10:46 (+1),ICE 804,Kiel Hbf (an 13:48),Berlin-Spandau
10:49 (+17),ICE 2943,Berlin Ostbahnhof (an 11:17),Berlin-Spandau
10:49 Ausfall,ICE 553,Berlin Ostbahnhof (an 11:17),Berlin-Spandau
10:52 (+1),RE 3150,Berlin Südkreuz (an 11:12),Berlin-Spandau
10:56,RE 3113,Nauen (an 11:21),Berlin-Spandau
10:58 (+1),RB 18611,Berlin Gesundbrunnen (an 11:11),Berlin-Spandau
11:00 (+13),ICE 543,Berlin Ostbahnhof (an 11:30),Berlin-Spandau
11:00 (+1),ICE 640,Düsseldorf Hbf (an 15:14),Berlin-Spandau
11:04,RE 3114,Cottbus Hbf (an 12:55),Berlin-Spandau
11:08 (+7),RE 3151,Rathenow (an 11:55),Berlin-Spandau
11:12 (+1),ICE 650,Köln Hbf (an 15:15),Berlin-Spandau
11:12 (+19),ICE 705,München Hbf (an 16:42),Berlin-Spandau
11:17 (+1),ICE 270,Berlin Ostbahnhof (an 11:41),Berlin-Spandau
11:17 (+5),ICE 934,Hamburg-Altona (an 13:24),Berlin-Spandau
11:21,RE 3616,Wittenberge (an 13:54),Berlin-Spandau
11:23,RE 62012,Flughafen BER (an 12:15),Berlin-Spandau
11:28,RB 18252,Berlin Gesundbrunnen (an 11:41),Berlin-Spandau
11:30,RB 18255,Potsdam Hbf (an 12:23),Berlin-Spandau
11:32,IC 141,Berlin Ostbahnhof (an 12:02),Berlin-Spandau
11:35 (+1),ICE 795,Frankfurt(M) Flughafen Fernbf (an 15:51),Berlin-Spandau
11:35 (+1),RB 18513,Berlin Südkreuz (an 11:54),Berlin-Spandau
11:38,RE 62015,Wismar (an 14:37),Berlin-Spandau
11:44 (+1),ICE 1005,München Hbf (an 16:11),Berlin-Spandau
11:47 (+3),ICE 602,Hamburg-Altona (an 13:41),Berlin-Spandau
11:48,ICE 1136,Berlin Hbf (an 12:02),Berlin-Spandau
11:51 (+1),RE 3170,Jüterbog (an 12:56),Berlin-Spandau
11:58,RB 18613,Berlin Gesundbrunnen (an 12:12),Berlin-Spandau
12:00 (+20),ICE 845,Berlin Ostbahnhof (an 12:27),Berlin-Spandau
12:00 (+20),ICE 855,Berlin Ostbahnhof (an 12:27),Berlin-Spandau
12:00,ICE 940,Düsseldorf Hbf (an 16:13),Berlin-Spandau
12:00,ICE 950,Köln Hbf (an 16:12),Berlin-Spandau
12:04 (+3),RE 3116,Cottbus Hbf (an 13:55),Berlin-Spandau
12:09 (+3),RE 3173,Stendal Hbf (an 13:14),Berlin-Spandau
12:10 (+10),ICE 509,München Hbf (an 17:09),Berlin-Spandau
12:12,ICE 9590,Paris Est (an 20:00),Berlin-Spandau
12:14 (+5),ICE 1006,Hamburg-Altona (an 14:04),Berlin-Spandau
12:21 (+1),RE 3618,Wittenberge (an 14:54),Berlin-Spandau
12:23,RE 62014,Flughafen BER (an 13:15),Berlin-Spandau
12:24 (+2),ICE 994,Berlin Südkreuz (an 12:46),Berlin-Spandau
12:26 Ausfall,IC 144,Amersfoort Centraal (an 17:24),Berlin-Spandau
12:26 (+4),IC 2944,Rheine (an 15:33),Berlin-Spandau
12:29 (+1),RB 18254,Berlin Gesundbrunnen (an 12:41),Berlin-Spandau
12:35 (+3),RB 18515,Berlin Südkreuz (an 12:54),Berlin-Spandau
12:38,RE 62017,Wittenberge (an 13:57),Berlin-Spandau
12:39 (+1),RE 3617,Falkensee (an 12:29),Berlin-Spandau
12:45 (+25),EC 175,Praha hl.n. (an 17:23),Berlin-Spandau
12:45 (+13),ICE 373,Interlaken Ost (an 21:59),Berlin-Spandau
12:46 (+1),ICE 802,Hamburg-Altona (an 14:38),Berlin-Spandau
12:49 (+16),ICE 545,Berlin Ostbahnhof (an 13:27),Berlin-Spandau
12:49 (+16),ICE 555,Berlin Ostbahnhof (an 13:17),Berlin-Spandau
12:51,FLX 1232,Köln Hbf (an 17:59),Berlin-Spandau
12:52 (+1),RE 3152,Falkenberg(Elster) (an 14:34),Berlin-Spandau
12:56 (+6),RE 3117,Nauen (an 13:21),Berlin-Spandau
12:58,FEX19843,Flughafen BER (an 14:00),Berlin-Spandau
12:58,RB 18615,Berlin Gesundbrunnen (an 13:13),Berlin-Spandau
12:58,RB 18671,Ludwigsfelde (an 14:23),Berlin-Spandau
13:02 (+5),RB 18614,Nauen (an 13:33),Berlin-Spandau
13:04,RE 3118,Vetschau (an 14:42),Berlin-Spandau
13:08 (+3),RE 3153,Rathenow (an 13:55),Berlin-Spandau
13:12 (+4),ICE 548,Düsseldorf Hbf (an 17:09),Berlin-Spandau
13:12 (+4),ICE 558,Köln Hbf (an 17:15),Berlin-Spandau
