Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:01,RE 62045,Berlin-Spandau (an 00:32),Berlin Ostkreuz
00:14,RE 33834,Frankfurt(Oder) (an 01:14),Berlin Ostkreuz
00:14,RE 73750,Eisenhüttenstadt (an 01:38),Berlin Ostkreuz
00:20,FEX19878,Berlin Hbf (an 00:34),Berlin Ostkreuz
00:58,RE 62041,Berlin-Spandau (an 01:31),Berlin Ostkreuz
01:25,RE 73753,Brandenburg Hbf (an 02:39),Berlin Ostkreuz
01:32,FEX19880,Berlin Hbf (an 01:47),Berlin Ostkreuz
01:38,RE 33842,Frankfurt(Oder) (an 02:37),Berlin Ostkreuz
01:38,RE 73794,Frankfurt(Oder) (an 02:37),Berlin Ostkreuz
01:58,RE 62047,Berlin-Spandau (an 02:30),Berlin Ostkreuz
01:58,RE 94818,Berlin-Spandau (an 02:30),Berlin Ostkreuz
02:13,RE 3701,Berlin-Wannsee (an 02:49),Berlin Ostkreuz
02:51,RE 1,Gotha (an 06:28),Berlin Ostkreuz
02:51,RE 73755,Brandenburg Hbf (an 04:06),Berlin Ostkreuz
02:53,RE 3143,Frankfurt(Oder) (an 03:55),Berlin Ostkreuz
02:53,RE 73798,Frankfurt(Oder) (an 03:55),Berlin Ostkreuz
02:57,RE 62043,Berlin-Spandau (an 03:29),Berlin Ostkreuz
04:00,RE 62001,Berlin-Spandau (an 04:33),Berlin Ostkreuz
04:29,RE 73752,Frankfurt(Oder) (an 05:31),Berlin Ostkreuz
04:44,RE 33646,Potsdam Hbf (an 05:29),Berlin Ostkreuz
04:44,RE 73717,Brandenburg Hbf (an 05:53),Berlin Ostkreuz
04:48,RB 61111,Oranienburg (an 05:21),Berlin Ostkreuz
04:49,RE 73800,Frankfurt(Oder) (an 05:39),Berlin Ostkreuz
05:03,RE 62003,Berlin-Spandau (an 05:35),Berlin Ostkreuz
05:08,RB 18300,Eberswalde Hbf (an 05:54),Berlin Ostkreuz
05:18,FEX19802,Berlin Hbf (an 05:33),Berlin Ostkreuz
05:26,RE 73759,Brandenburg Hbf (an 06:38),Berlin Ostkreuz
05:32,RE 33835,Frankfurt(Oder) (an 06:33),Berlin Ostkreuz
05:45,RE 73719,Magdeburg Hbf (an 07:47),Berlin Ostkreuz
05:48,FEX19804,Berlin Hbf (an 06:03),Berlin Ostkreuz
05:48,RB 61113,Templin Stadt (an 07:18),Berlin Ostkreuz
05:48,RE 62054,Elsterwerda (an 07:47),Berlin Ostkreuz
06:03,RE 62005,Berlin-Spandau (an 06:36),Berlin Ostkreuz
06:05 (+3),EC 41,Warszawa Wschodnia (an 11:16),Berlin Ostkreuz
06:08,RB 18302,Eberswalde Hbf (an 06:54),Berlin Ostkreuz
06:18,FEX19806,Berlin Hbf (an 06:33),Berlin Ostkreuz
06:26,RE 73761,Potsdam Hbf (an 07:05),Berlin Ostkreuz
06:32,RE 73756,Frankfurt(Oder) (an 07:31),Berlin Ostkreuz
06:45,RE 33680,Potsdam Hbf (an 07:29),Berlin Ostkreuz
06:45,RE 73721,Magdeburg Hbf (an 08:47),Berlin Ostkreuz
06:48,FEX19808,Berlin Hbf (an 07:03),Berlin Ostkreuz
06:48,RB 61115,Templin Stadt (an 08:18),Berlin Ostkreuz
07:03,RE 62007,Berlin-Spandau (an 07:36),Berlin Ostkreuz
07:08,RB 18304,Eberswalde Hbf (an 07:56),Berlin Ostkreuz
07:12 (+3),IC 2432,Emden Hbf (an 13:38),Berlin Ostkreuz
