Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
05:02,05:02,RE 3302,Jüterbog (ab 04:22),4
05:21,05:21,RE 3144,Rathenow (ab 04:09),3
05:36,05:36,RE 3167,Jüterbog (ab 05:02),4
05:50,05:50,RE 3341,Schwedt(Oder) (ab 04:04),3
06:05,06:05,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),4
06:19,06:19,RE 3164,Stendal Hbf (ab 04:48),3
06:36,06:36,RE 3147,Falkenberg(Elster) (ab 05:14),4
06:53,06:53,RE 3301,Berlin Hbf (ab 06:40),3
07:02,07:02,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),4
09:36,09:36,RE 3171,Jüterbog (ab 09:02),4
09:50,09:50,RE 3345,Schwedt(Oder) (ab 08:04),3
10:05,10:05,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),4
10:36,10:36,RE 3151,Falkenberg(Elster) (ab 09:18),4
11:21,11:21,RE 3150,Rathenow (ab 10:02),3
12:53,12:53,RE 3307,Stralsund Hbf (ab 09:10),3
13:36,13:36,RE 3175,Jüterbog (ab 13:02),4
15:36,15:36,RE 3177,Jüterbog (ab 15:02),4
16:19,16:19,RE 3174,Stendal Hbf (ab 14:32),3
16:36,16:36,RE 3157,Falkenberg(Elster) (ab 15:18),4
17:21,17:21,RE 3156,Rathenow (ab 16:02),3
17:36,17:36,RE 3179,Jüterbog (ab 17:02),4
18:19,18:19,RE 3176,Stendal Hbf (ab 16:30),3
18:36,18:36,RE 3159,Falkenberg(Elster) (ab 17:18),4
19:21,19:21,RE 3158,Rathenow (ab 18:02),3
19:36,19:36,RE 3181,Jüterbog (ab 19:02),4
20:19,20:19,RE 3178,Stendal Hbf (ab 18:32),3
20:36,20:36,RE 3161,Falkenberg(Elster) (ab 19:18),4
21:21,21:21,RE 3160,Rathenow (ab 20:04),3
22:47,22:47,RE 3185,Jüterbog (ab 22:04),4
22:53,22:53,RE 3317,Stralsund Hbf (ab 19:10),3
23:48,23:48,RE 3359,Schwedt(Oder) (ab 22:04),3
