Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
07:53 (+1),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
09:53,RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
14:23 (+1),RB 61060,Schmachtenhagen (ab 13:55),Berlin-Karow
14:53 (+1),RB 61020,Klosterfelde (ab 14:27),Berlin-Karow
15:23 (+2),RB 61062,Schmachtenhagen (ab 14:55),Berlin-Karow
15:53 (+2),RB 61022,Groß Schönebeck (ab 15:12),Berlin-Karow
16:23 (+1),RB 61064,Schmachtenhagen (ab 15:55),Berlin-Karow
16:53 (+2),RB 61024,Klosterfelde (ab 16:27),Berlin-Karow
17:53 (+3),RB 61026,Groß Schönebeck (ab 17:12),Berlin-Karow
18:53 (+1),RB 61028,Klosterfelde (ab 18:27),Berlin-Karow
20:53 (+1),RB 61032,Klosterfelde (ab 20:27),Berlin-Karow
22:53,RB 61036,Klosterfelde (ab 22:27),Berlin-Karow
