Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
04:35 (+2),RE 3702,Bad Belzig (ab 03:41),Berlin-Charlottenburg
05:23,RE 3707,Lübbenau(Spreewald) (ab 03:54),Berlin-Charlottenburg
06:35 (+11),RE 3706,Dessau Hbf (ab 05:05),Berlin-Charlottenburg
07:35 (+15),RE 3708,Dessau Hbf (ab 06:05),Berlin-Charlottenburg
08:35 (+11),RE 3710,Dessau Hbf (ab 07:05),Berlin-Charlottenburg
09:23 (+16),RE 3715,Senftenberg (ab 07:14),Berlin-Charlottenburg
09:35 (+7),RE 3712,Dessau Hbf (ab 08:05),Berlin-Charlottenburg
09:46,RE 3605,Wittenberge (ab 07:06),Berlin-Charlottenburg
09:46 (+1),RE 3605,Wittenberge (ab 07:06),Berlin Charlottenburg
09:46,RE 3605,Pritzwalk (ab 07:39),Berlin-Charlottenburg
09:46 (+1),RE 3605,Pritzwalk (ab 07:39),Berlin Charlottenburg
09:46,RE 3605,Neuruppin Rheinsberger Tor (ab 08:30),Berlin-Charlottenburg
09:46 (+1),RE 3605,Beetz-Sommerfeld (ab 08:44),Berlin Charlottenburg
09:46,RE 3605,Beetz-Sommerfeld (ab 08:44),Berlin-Charlottenburg
09:46 (+1),RE 3605,Kremmen (ab 08:49),Berlin Charlottenburg
09:46,RE 3605,Velten(Mark) (ab 08:58),Berlin-Charlottenburg
09:46 (+1),RE 3605,Hennigsdorf(b Berlin) (ab 09:10),Berlin Charlottenburg
09:46,RE 3605,Hennigsdorf(b Berlin) (ab 09:10),Berlin-Charlottenburg
10:12,RE 3112,Nauen (ab 09:37),Berlin-Charlottenburg
10:23,RE 3717,Senftenberg (ab 08:14),Berlin-Charlottenburg
10:35 (+12),RE 3714,Dessau Hbf (ab 09:05),Berlin-Charlottenburg
10:46,RE 3625,Wittenberge (ab 08:06),Berlin-Charlottenburg
11:23,RE 3719,Senftenberg (ab 09:14),Berlin-Charlottenburg
11:35 (+13),RE 3716,Dessau Hbf (ab 10:05),Berlin-Charlottenburg
11:46 Ausfall,RE 3115,Cottbus Hbf (ab 10:04),Berlin-Charlottenburg
11:47,RE 3607,Wittenberge (ab 09:06),Berlin-Charlottenburg
12:23,RE 3721,Senftenberg (ab 10:14),Berlin-Charlottenburg
12:35 (+10),RE 3718,Dessau Hbf (ab 11:05),Berlin-Charlottenburg
12:46 Ausfall,RE 3117,Cottbus Hbf (ab 11:04),Berlin-Charlottenburg
12:46,RE 3627,Wittenberge (ab 10:06),Berlin-Charlottenburg
13:23 (+44),RE 3723,Senftenberg (ab 11:14),Berlin-Charlottenburg
13:35 (+5),RE 3720,Dessau Hbf (ab 12:05),Berlin-Charlottenburg
13:47 (+4),RE 3609,Wittenberge (ab 11:06),Berlin-Charlottenburg
14:23 (+1),RE 3725,Senftenberg (ab 12:14),Berlin-Charlottenburg
14:35 (+7),RE 3722,Dessau Hbf (ab 13:05),Berlin-Charlottenburg
14:46 (+3),RE 3629,Wittenberge (ab 12:06),Berlin-Charlottenburg
14:46 (+1),RE 3629,Wittenberge (ab 12:06),Berlin Charlottenburg
14:46 (+3),RE 3629,Hennigsdorf (ab 14:10),Berlin-Charlottenburg
14:46 (+1),RE 3629,Hennigsdorf (ab 14:10),Berlin Charlottenburg
15:23,RE 3727,Senftenberg (ab 13:14),Berlin-Charlottenburg
15:35 (+6),RE 3724,Dessau Hbf (ab 14:05),Berlin-Charlottenburg
15:46,re 3123,Cottbus Hbf (ab 14:04),Berlin-Charlottenburg
15:47,RE 3611,Wittenberge (ab 13:06),Berlin-Charlottenburg
16:23,RE 3729,Troisvierges (ab 04:35),Berlin-Charlottenburg
16:35 (+9),RE 3726,Dessau Hbf (ab 15:05),Berlin-Charlottenburg
16:46,RE 3631,Wittenberge (ab 14:06),Berlin-Charlottenburg
17:01 (+6),RE 18761,Cottbus Hbf (ab 15:13),Berlin-Charlottenburg
17:23,RE 3731,Senftenberg (ab 15:14),Berlin-Charlottenburg
17:35 (+11),RE 3728,Dessau Hbf (ab 16:05),Berlin-Charlottenburg
17:47,RE 3613,Wittenberge (ab 15:06),Berlin-Charlottenburg
18:23 (+2),RE 3733,Senftenberg (ab 16:14),Berlin-Charlottenburg
18:35 (+19),RE 3730,Dessau Hbf (ab 17:05),Berlin-Charlottenburg
18:47 (+2),RE 3633,Wittenberge (ab 16:06),Berlin-Charlottenburg
18:58,RB 18166,Flughafen BER (ab 18:13),Berlin-Charlottenburg
19:23 (+2),RE 3735,Senftenberg (ab 17:14),Berlin-Charlottenburg
19:32,RE 73825,Berlin Ostbahnhof (ab 19:12),Berlin-Charlottenburg
19:35 (+2),RE 3732,Dessau Hbf (ab 18:05),Berlin-Charlottenburg
19:58,RB 18168,Flughafen BER (ab 19:13),Berlin-Charlottenburg
20:23 (+1),RE 3737,Senftenberg (ab 18:14),Berlin-Charlottenburg
20:35 (+2),RE 3734,Dessau Hbf (ab 19:05),Berlin-Charlottenburg
20:46 (+4),RE 3635,Wittenberge (ab 18:06),Berlin Charlottenburg
20:46 (+5),RE 3635,Wittenberge (ab 18:06),Berlin-Charlottenburg
22:05 (+6),RJ 256,Graz Hbf (ab 10:26),Berlin-Charlottenburg
