Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
05:49,05:49,RE 3504,Berlin-Lichtenberg (ab 05:42),3
05:58,05:58,RE 3503,Neubrandenburg (ab 04:27),4
06:43,06:43,RE 4352,Berlin-Lichtenberg (ab 06:36),3
06:58 (+7),07:05,RE 4353,Rostock Hbf (ab 04:43),
07:06,07:06,RB 18307,Eberswalde Hbf (ab 06:35),4
07:50,07:50,RE 3506,Berlin-Lichtenberg (ab 07:43),3
07:58,07:58,RE 3505,Stralsund Hbf (ab 05:02),4
08:50,08:50,RE 4354,Berlin-Lichtenberg (ab 08:43),3
08:54,08:54,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),3
08:58 (+9),09:07,RE 4355,Rostock Hbf (ab 06:36),
09:54,09:54,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),3
09:57,09:57,RE 3508,Sargans (ab 23:38),3
10:06,10:06,RB 18313,Eberswalde Hbf (ab 09:35),4
10:54,10:54,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),3
11:01,11:01,RE 56307,Berlin-Lichtenberg (ab 10:54),3
11:54,11:54,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),3
12:06,12:06,RB 18317,Eberswalde Hbf (ab 11:35),4
12:54,12:54,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),3
12:58 (+2),13:00,RE 4359,Rostock Hbf (ab 10:25),4
13:06,13:06,RB 18319,Eberswalde Hbf (ab 12:35),4
13:54,13:54,RB 18318,Blankenfelde(Teltow-Fläming) (ab 13:09),3
13:55,13:55,RE 34988,Berlin-Lichtenberg (ab 13:46),3
14:51,14:51,RE 4360,Berlin-Lichtenberg (ab 14:44),3
15:01,15:01,RE 56311,Berlin-Lichtenberg (ab 14:54),3
15:02 (+2),15:04,RE 4361,Rostock Hbf (ab 12:50),
15:14,15:14,RE 3336,Berlin-Lichtenberg (ab 15:06),3
15:54,15:54,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),3
16:06,16:06,RB 18325,Eberswalde Hbf (ab 15:35),4
16:50,16:50,RE 4362,Berlin-Lichtenberg (ab 16:41),3
16:54,16:54,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),3
16:58 (+3),17:01,RE 4363,Rostock Hbf (ab 14:52),4
18:50,18:50,RE 4364,Berlin-Lichtenberg (ab 18:43),3
18:58 (+8),19:06,RE 4365,Rostock Hbf (ab 16:52),
19:50,19:50,RE 3518,Berlin-Lichtenberg (ab 19:43),3
20:58 (+3),21:01,RE 4367,Rostock Hbf (ab 18:52),4
21:06,21:06,RB 18335,Eberswalde Hbf (ab 20:35),4
22:59 (+1),23:00,RE 4369,Rostock Hbf (ab 20:37),
