Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
07:53 (+3),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
08:53 (+3),RB 61008,Groß Schönebeck (ab 08:12),Berlin-Karow
09:53 (+2),RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
10:53 (+8),RB 61012,Klosterfelde (ab 10:27),Berlin-Karow
11:53 (+3),RB 61014,Groß Schönebeck (ab 11:12),Berlin-Karow
12:53 (+2),RB 61016,Klosterfelde (ab 12:27),Berlin-Karow
13:53 (+1),RB 61018,Groß Schönebeck (ab 13:12),Berlin-Karow
14:23,RB 61060,Wensickendorf (ab 14:02),Berlin-Karow
14:53 (+2),RB 61020,Klosterfelde (ab 14:27),Berlin-Karow
15:23 (+1),RB 61062,Wensickendorf (ab 15:02),Berlin-Karow
15:53 (+2),RB 61022,Groß Schönebeck (ab 15:12),Berlin-Karow
16:23 (+2),RB 61064,Wensickendorf (ab 16:02),Berlin-Karow
16:53 (+3),RB 61024,Groß Schönebeck (ab 16:12),Berlin-Karow
17:23 (+2),RB 61066,Wensickendorf (ab 17:02),Berlin-Karow
17:53 (+3),RB 61026,Groß Schönebeck (ab 17:12),Berlin-Karow
18:23 (+2),RB 61068,Wensickendorf (ab 18:02),Berlin-Karow
18:53 (+1),RB 61028,Groß Schönebeck (ab 18:12),Berlin-Karow
19:23 (+1),RB 61070,Wensickendorf (ab 19:02),Berlin-Karow
19:53 (+2),RB 61030,Groß Schönebeck (ab 19:12),Berlin-Karow
20:23,RB 61072,Wensickendorf (ab 20:02),Berlin-Karow
20:53 (+2),RB 61032,Klosterfelde (ab 20:27),Berlin-Karow
21:23,RB 61074,Wensickendorf (ab 21:02),Berlin-Karow
21:53 (+1),RB 61034,Groß Schönebeck (ab 21:12),Berlin-Karow
22:53,RB 61036,Klosterfelde (ab 22:27),Berlin-Karow
