Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:11 (+4),ICE 1018,München Hbf (ab 19:48),Berlin Südkreuz
00:16 (+21),ICE 907,Hamburg-Altona (ab 21:21),Berlin Südkreuz
00:26,RE 3360,Ludwigsfelde (ab 00:04),Berlin Südkreuz
00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 23:00),Berlin Südkreuz
00:29,ICE 592,München Hbf (ab 16:46),Berlin Südkreuz
00:35,EC 259,Berlin Hbf (ab 00:07),Berlin Südkreuz
00:49,RE 3361,Schwedt(Oder) (ab 23:06),Berlin Südkreuz
00:50 (+26),EC 258,Praha hl.n. (ab 20:28),Berlin Südkreuz
00:55,RE 52836,Schwerin Hbf (ab 22:13),Berlin Südkreuz
01:07,ICE 1100,München Hbf (ab 20:35),Berlin Südkreuz
01:21 (+3),ICE 2910,München Hbf (ab 20:08),Berlin Südkreuz
01:21 Ausfall,ICE 600,München Hbf (ab 20:08),Berlin Südkreuz
01:34 (+4),ICE 809,Hamburg-Altona (ab 22:36),Berlin Südkreuz
01:51 (+1),RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),Berlin Südkreuz
04:35,ICE 501,Berlin Gesundbrunnen (ab 04:22),Berlin Südkreuz
04:52,RE 3369,Eberswalde Hbf (ab 04:03),Berlin Südkreuz
05:11,RE 3144,Rathenow (ab 04:06),Berlin Südkreuz
05:17,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Südkreuz
05:20,RE 4351,Berlin Hbf (ab 05:12),Berlin Südkreuz
05:31,ICE 593,Berlin Hbf (ab 05:26),Berlin Südkreuz
05:38,ICE 1701,Berlin Gesundbrunnen (ab 05:20),Berlin Südkreuz
05:41,RE 3301,Angermünde (ab 04:27),Berlin Südkreuz
05:41,RE 91801,Eberswalde Hbf (ab 04:48),Berlin Südkreuz
05:47,RE 3167,Jüterbog (ab 05:03),Berlin Südkreuz
06:10,RE 3164,Stendal Hbf (ab 04:44),Berlin Südkreuz
06:17,RB 18601,Wustermark (ab 05:38),Berlin Südkreuz
06:20,RE 3503,Neubrandenburg (ab 04:27),Berlin Südkreuz
