Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:49,EC 259,Praha hl.n. (an 05:24),Berlin-Lichtenberg
02:31,RB 18341,Dabendorf (an 03:19),Berlin-Lichtenberg
02:31,RB 24,Flughafen BER (an 02:56),Berlin-Lichtenberg
04:41 (+4),FEX19800,Berlin Hbf (an 05:04),Berlin-Lichtenberg
05:14 (+1),RB 18300,Eberswalde Hbf (an 05:54),Berlin-Lichtenberg
05:38 (+1),RB 5151,Kostrzyn (an 06:55),Berlin-Lichtenberg
05:42 (+5),RB 18200,Oranienburg (an 06:09),Berlin-Lichtenberg
06:14 (+1),RB 18302,Eberswalde Hbf (an 06:54),Berlin-Lichtenberg
06:38 (+2),RB 5153,Kostrzyn (an 07:46),Berlin-Lichtenberg
06:42 (+2),RB 18202,Oranienburg (an 07:09),Berlin-Lichtenberg
06:54 (+2),RB 61105,Templin Stadt (an 08:19),Berlin-Lichtenberg
07:14,RB 18304,Eberswalde Hbf (an 07:54),Berlin-Lichtenberg
07:38 (+1),RB 5155,Kostrzyn (an 08:55),Berlin-Lichtenberg
07:38 (+34),RB 61146,Berlin Ostkreuz (an 07:41),Berlin-Lichtenberg
07:42 (+3),RB 18204,Oranienburg (an 08:09),Berlin-Lichtenberg
07:49 (+3),RB 18307,Schönefeld(bei Berlin) (an 08:10),Berlin-Lichtenberg
07:54 (+19),RB 61107,Templin Stadt (an 09:19),Berlin-Lichtenberg
08:04 (+5),RB 61187,Rheinsberg(Mark) (an 09:24),Berlin-Lichtenberg
08:14 (+1),RB 18306,Eberswalde Hbf (an 08:54),Berlin-Lichtenberg
08:38 (+2),RB 5157,Kostrzyn (an 09:46),Berlin-Lichtenberg
08:42,IRE IRE,Cottbus Hbf (an 10:12),Berlin-Lichtenberg
08:42,IRE69026,Legnica (an 12:17),Berlin-Lichtenberg
08:42 (+2),RB 18206,Oranienburg (an 09:09),Berlin-Lichtenberg
08:54 (+11),RB 61109,Templin Stadt (an 10:19),Berlin-Lichtenberg
09:14 (+1),RB 18308,Eberswalde Hbf (an 10:00),Berlin-Lichtenberg
09:38 (+3),RB 5159,Kostrzyn (an 10:55),Berlin-Lichtenberg
09:42 (+19),RB 18208,Oranienburg (an 10:09),Berlin-Lichtenberg
09:54 (+3),RB 61111,Templin Stadt (an 11:19),Berlin-Lichtenberg
10:14 (+1),RB 18310,Eberswalde Hbf (an 10:54),Berlin-Lichtenberg
10:14,RB24,Offenburg (an 07:08),Berlin-Lichtenberg
10:38 (+1),RB 5161,Kostrzyn (an 11:46),Berlin-Lichtenberg
10:42 (+11),RB 18210,Oranienburg (an 11:09),Berlin-Lichtenberg
10:54 (+3),RB 61113,Templin Stadt (an 12:19),Berlin-Lichtenberg
11:14 (+5),RB 18312,Eberswalde Hbf (an 11:54),Berlin-Lichtenberg
11:38 (+2),RB 5163,Kostrzyn (an 12:55),Berlin-Lichtenberg
11:42 (+4),RB 18212,Oranienburg (an 12:09),Berlin-Lichtenberg
11:54 (+3),RB 61115,Templin Stadt (an 13:19),Berlin-Lichtenberg
12:00 (+1),RB 61114,Berlin Ostkreuz (an 12:03),Berlin-Lichtenberg
12:13 (+4),RB 18217,Schönefeld(bei Berlin) (an 12:34),Berlin-Lichtenberg
12:14 (+1),RB 18314,Eberswalde Hbf (an 12:54),Berlin-Lichtenberg
12:38,RB 5165,Kostrzyn (an 13:46),Berlin-Lichtenberg
12:42 (+1),RB 18214,Oranienburg (an 13:09),Berlin-Lichtenberg
12:54 (+2),RB 61117,Templin Stadt (an 14:19),Berlin-Lichtenberg
13:00 (+9),RB 61116,Berlin Ostkreuz (an 13:03),Berlin-Lichtenberg
13:14 (+1),RB 18316,Eberswalde Hbf (an 13:54),Berlin-Lichtenberg
13:38 (+1),RB 5167,Kostrzyn (an 14:55),Berlin-Lichtenberg
13:42 (+1),RB 18216,Oranienburg (an 14:09),Berlin-Lichtenberg
13:54 (+2),RB 61119,Templin Stadt (an 15:19),Berlin-Lichtenberg
14:14 (+1),RB 18318,Eberswalde Hbf (an 14:54),Berlin-Lichtenberg
14:38 (+1),RB 5169,Kostrzyn (an 15:46),Berlin-Lichtenberg
14:42 (+2),RB 18218,Oranienburg (an 15:09),Berlin-Lichtenberg
14:43,IRE69024,Wroclaw Glowny (an 19:21),Berlin-Lichtenberg
14:54 (+1),RB 61121,Templin Stadt (an 16:19),Berlin-Lichtenberg
15:00,RB 61120,Berlin Ostkreuz (an 15:03),Berlin-Lichtenberg
15:13 (+8),RB 18223,Schönefeld(bei Berlin) (an 15:34),Berlin-Lichtenberg
15:14 (+1),RB 18320,Eberswalde Hbf (an 15:54),Berlin-Lichtenberg
15:25 (+5),RB 5170,Berlin Ostkreuz (an 15:28),Berlin-Lichtenberg
15:38 (+5),RB 5171,Kostrzyn (an 16:55),Berlin-Lichtenberg
15:38 (+3),RB 92562,Berlin Ostkreuz (an 15:41),Berlin-Lichtenberg
15:42 (+8),RB 18220,Oranienburg (an 16:09),Berlin-Lichtenberg
15:54 Ausfall,RB 61123,Templin Stadt (an 17:19),Berlin-Lichtenberg
16:00 (+2),RB 61122,Berlin Ostkreuz (an 16:03),Berlin-Lichtenberg
16:13 (+5),RB 18225,Schönefeld(bei Berlin) (an 16:34),Berlin-Lichtenberg
16:14 (+1),RB 18322,Eberswalde Hbf (an 16:56),Berlin-Lichtenberg
16:34,RB 92564,Berlin Ostkreuz (an 16:37),Berlin-Lichtenberg
16:38 (+1),RB 5173,Kostrzyn (an 17:46),Berlin-Lichtenberg
16:42 (+1),RB 18222,Oranienburg (an 17:09),Berlin-Lichtenberg
16:54 (+2),RB 61125,Templin Stadt (an 18:19),Berlin-Lichtenberg
17:00 (+4),RB 61124,Berlin Ostkreuz (an 17:03),Berlin-Lichtenberg
17:13 (+6),RB 18227,Schönefeld(bei Berlin) (an 17:34),Berlin-Lichtenberg
17:14 (+1),RB 18324,Eberswalde Hbf (an 17:54),Berlin-Lichtenberg
17:25 (+3),RB 5174,Berlin Ostkreuz (an 17:28),Berlin-Lichtenberg
17:38 (+1),RB 5175,Kostrzyn (an 18:55),Berlin-Lichtenberg
17:38,RB 92566,Berlin Ostkreuz (an 17:41),Berlin-Lichtenberg
17:42 (+1),RB 18224,Oranienburg (an 18:09),Berlin-Lichtenberg
17:54 (+1),RB 61127,Templin Stadt (an 19:19),Berlin-Lichtenberg
18:00,RB 61126,Berlin Ostkreuz (an 18:03),Berlin-Lichtenberg
18:13 (+2),RB 18229,Schönefeld(bei Berlin) (an 18:34),Berlin-Lichtenberg
18:14 (+1),RB 18326,Eberswalde Hbf (an 18:54),Berlin-Lichtenberg
18:14,S,Berlin Westend (an 20:39),Berlin-Lichtenberg (S)
18:34 (+2),RB 61168,Berlin Ostkreuz (an 18:37),Berlin-Lichtenberg
18:38 (+1),RB 5177,Kostrzyn (an 19:46),Berlin-Lichtenberg
18:42 (+5),RB 18226,Oranienburg (an 19:09),Berlin-Lichtenberg
19:00,RB 61128,Berlin Ostkreuz (an 19:03),Berlin-Lichtenberg
19:13 (+3),RB 18231,Schönefeld(bei Berlin) (an 19:34),Berlin-Lichtenberg
19:14,RB 18328,Eberswalde Hbf (an 19:54),Berlin-Lichtenberg
19:25 (+2),RB 5178,Berlin Ostkreuz (an 19:28),Berlin-Lichtenberg
19:38 (+2),RB 5179,Kostrzyn (an 20:55),Berlin-Lichtenberg
19:38 (+1),RB 61170,Berlin Ostkreuz (an 19:41),Berlin-Lichtenberg
19:42 (+5),RB 18228,Oranienburg (an 20:09),Berlin-Lichtenberg
20:00,RB 61130,Berlin Ostkreuz (an 20:03),Berlin-Lichtenberg
