Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:55),4
00:42,00:42,RE 3140,Cottbus Hbf (an 02:40),
00:50,00:50,RE 93742,Berlin Hbf (an 01:02),
01:04,01:04,RB 93042,Berlin Ostbahnhof (an 01:25),
01:10,01:10,RE 93291,Berlin Ostbahnhof (an 01:33),
01:30,01:30,RB 21969,Berlin Ostbahnhof (an 01:53),
02:27,02:27,RE 3143,Frankfurt(Oder) (an 03:55),
02:27,02:27,RE 73793,Berlin Hbf (an 02:35),
02:48,02:48,RB 21803,Berlin Ostbahnhof (an 03:08),
03:18,03:18,RB 21805,Berlin Ostbahnhof (an 03:38),
03:55,03:55,RB 21809,Berlin Ostbahnhof (an 04:16),
04:00,04:00,RE 73751,Frankfurt(Oder) (an 05:29),
04:13,04:13,RB 21811,Berlin Hbf (an 04:22),
04:20,04:20,RE 73801,Frankfurt(Oder) (an 05:36),
04:29,04:29,RB 21813,Berlin Hbf (an 04:38),
04:49,04:49,RE 1,Mannheim Hbf (an 11:22),
04:49,04:49,RE 73756,Potsdam Hbf (an 05:05),
05:00,05:00,FEX,Karlsruhe Hbf (an 17:36),
05:00,05:00,RB 21817,Berlin Ostbahnhof (an 05:20),
05:05,05:05,RE 73753,Frankfurt(Oder) (an 06:35),
05:13,05:13,RE 73716,Potsdam Hbf (an 05:29),
05:15,05:15,RE 2,Regensburg Hbf (an 22:38),
05:15,05:15,RE 3102,Cottbus Hbf (an 06:56),1
05:35,05:35,RE 3704,Lübbenau(Spreewald) (an 07:03),
05:48,05:48,RE 73713,Frankfurt(Oder) (an 07:18),
06:26,06:26,RE 73755,Frankfurt(Oder) (an 07:47),
06:35,06:35,RE 3706,Schönwalde(Spreewald) (an 07:49),
06:37,06:37,RE 3104,Kolkwitz (an 07:51),
06:48,06:48,RE 73715,Frankfurt(Oder) (an 08:18),
07:12,07:12,RE 73720,Magdeburg Hbf (an 08:50),
07:26,07:26,RE 73757,Frankfurt(Oder) (an 08:43),
07:35,07:35,RE 3708,Lübbenau(Spreewald) (an 09:03),
07:37,07:37,RE 3106,Cottbus Hbf (an 08:56),
07:48,07:48,RE 73717,Frankfurt(Oder) (an 09:18),
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:50),
08:26,08:26,RE 73759,Frankfurt(Oder) (an 09:43),1
08:33,08:33,RE 73764,Brandenburg Hbf (an 09:19),4
08:35,08:35,RE 3710,Calau(Nl) (an 10:15),2
08:37,08:37,RE 3108,Cottbus Hbf (an 09:55),
